"","ds","TikTok","Facebook","Google_Ads","type","solID"
"1019",2018-05-13,13663.3067116452,1224.20829297826,2573.23847256726,"saturatedSpendReversed","5_86_3"
"1020",2018-05-20,12220.010679598,4895.28736543585,2543.82285661438,"saturatedSpendReversed","5_86_3"
"1021",2018-05-27,3513.25307038442,1160.1831056083,2675.28953701021,"saturatedSpendReversed","5_86_3"
"1022",2018-06-03,12317.3002577355,274.963396029166,2594.39767378956,"saturatedSpendReversed","5_86_3"
"1023",2018-06-10,3541.22382409896,65.1663248589124,2330.82381612118,"saturatedSpendReversed","5_86_3"
"1024",2018-06-17,9533.77184942845,4022.32441899156,585.036777846416,"saturatedSpendReversed","5_86_3"
"1025",2018-06-24,2740.95940671068,953.290887301,146.84423123945,"saturatedSpendReversed","5_86_3"
"1026",2018-07-01,788.02582942932,225.929940290337,36.8579020411021,"saturatedSpendReversed","5_86_3"
"1027",2018-07-08,226.55742596093,5103.03539584881,2171.78133341232,"saturatedSpendReversed","5_86_3"
"1028",2018-07-15,65.1352599637673,1209.41938881617,2662.56711468649,"saturatedSpendReversed","5_86_3"
"1029",2018-07-22,13084.2863872396,5929.94239514943,2567.23434578631,"saturatedSpendReversed","5_86_3"
"1030",2018-07-29,3761.73233633138,4834.77634765042,644.375820792364,"saturatedSpendReversed","5_86_3"
"1031",2018-08-05,1081.49804669527,5938.94199439315,2060.23833101888,"saturatedSpendReversed","5_86_3"
"1032",2018-08-12,310.930688424891,7287.70925267118,517.11982108574,"saturatedSpendReversed","5_86_3"
"1033",2018-08-19,89.392572922156,1727.18709288307,2629.23707509252,"saturatedSpendReversed","5_86_3"
"1034",2018-08-26,25.7003647151199,5796.62334101329,659.938505848223,"saturatedSpendReversed","5_86_3"
"1035",2018-09-02,9311.5688548556,4118.23973182015,165.644564967904,"saturatedSpendReversed","5_86_3"
"1036",2018-09-09,2677.07604577098,4953.51281644138,1784.66678580694,"saturatedSpendReversed","5_86_3"
"1037",2018-09-16,769.659363159158,1173.98253749661,2427.08136323754,"saturatedSpendReversed","5_86_3"
"1038",2018-09-23,221.277066908258,3621.5138613867,2411.59742217262,"saturatedSpendReversed","5_86_3"
"1039",2018-09-30,63.6171567361241,858.298785148647,2369.78095296533,"saturatedSpendReversed","5_86_3"
"1040",2018-10-07,9413.67993256164,203.416812080229,2366.7750191943,"saturatedSpendReversed","5_86_3"
"1041",2018-10-14,10609.3229806115,48.2097844630143,2945.06052981777,"saturatedSpendReversed","5_86_3"
"1042",2018-10-21,10210.1403569258,11.4257189177344,2712.61019298426,"saturatedSpendReversed","5_86_3"
"1043",2018-10-28,9522.87535261617,5569.9978953835,680.865158439049,"saturatedSpendReversed","5_86_3"
"1044",2018-11-04,16639.3766638771,1320.08950120589,170.897154768201,"saturatedSpendReversed","5_86_3"
"1045",2018-11-11,4783.82079086468,312.861211785796,42.8951858468185,"saturatedSpendReversed","5_86_3"
"1046",2018-11-18,1375.3484773736,74.1481071932336,2154.77669164755,"saturatedSpendReversed","5_86_3"
"1047",2018-11-25,395.412687244909,4725.7331014048,540.848949603535,"saturatedSpendReversed","5_86_3"
"1048",2018-12-02,113.681147582911,5358.50874503294,2196.47308635049,"saturatedSpendReversed","5_86_3"
"1049",2018-12-09,32.683329930087,7127.88657257281,2705.85474467397,"saturatedSpendReversed","5_86_3"
"1050",2018-12-16,9.3964573549,1689.30911769976,2346.84954091317,"saturatedSpendReversed","5_86_3"
"1051",2018-12-23,8211.77148148953,6866.94626089484,2678.6992347692,"saturatedSpendReversed","5_86_3"
"1052",2018-12-30,2360.88430092824,7480.01626383208,3011.59350792707,"saturatedSpendReversed","5_86_3"
"1053",2019-01-06,9657.14423651687,6174.1138545282,2752.93997048969,"saturatedSpendReversed","5_86_3"
"1054",2019-01-13,2776.4289679986,1463.26498352318,2855.26793259291,"saturatedSpendReversed","5_86_3"
"1055",2019-01-20,798.223328299597,346.793801094995,2850.78225108082,"saturatedSpendReversed","5_86_3"
"1056",2019-01-27,229.489206886134,82.1901308595137,2574.04634502129,"saturatedSpendReversed","5_86_3"
"1057",2019-02-03,65.9781469797636,3250.9390610137,2654.03563260034,"saturatedSpendReversed","5_86_3"
"1058",2019-02-10,18.968717256682,770.472557460248,2352.76294378269,"saturatedSpendReversed","5_86_3"
"1059",2019-02-17,5.45350621129608,182.601996118079,2500.28349888945,"saturatedSpendReversed","5_86_3"
"1060",2019-02-24,1.56788303574762,43.2766730799847,2680.71115822125,"saturatedSpendReversed","5_86_3"
"1061",2019-03-03,8655.53076637278,4825.20657151996,2817.47850071353,"saturatedSpendReversed","5_86_3"
"1062",2019-03-10,11769.3550953322,5335.92395745023,2712.1071036791,"saturatedSpendReversed","5_86_3"
"1063",2019-03-17,3383.689589908,1264.6139779157,2824.73888302345,"saturatedSpendReversed","5_86_3"
"1064",2019-03-24,972.81075709855,299.713512766022,2488.42945963889,"saturatedSpendReversed","5_86_3"
"1065",2019-03-31,279.683092665833,4761.92210252555,624.595794369361,"saturatedSpendReversed","5_86_3"
"1066",2019-04-07,80.408889141427,5895.10553829855,2160.63354438671,"saturatedSpendReversed","5_86_3"
"1067",2019-04-14,23.1175556281603,1397.14001257676,542.319019641064,"saturatedSpendReversed","5_86_3"
"1068",2019-04-21,6.64629724309607,331.122182980691,2093.29207392991,"saturatedSpendReversed","5_86_3"
"1069",2019-04-28,1.91081045739012,78.4759573664239,2425.61631055641,"saturatedSpendReversed","5_86_3"
"1070",2019-05-05,0.54935800649966,18.5988018958425,2613.09969394966,"saturatedSpendReversed","5_86_3"
"1071",2019-05-12,0.157940426868652,4.40791604931466,655.888023181364,"saturatedSpendReversed","5_86_3"
"1072",2019-05-19,0.0454078727247375,1.04467610368757,2203.17789381852,"saturatedSpendReversed","5_86_3"
"1073",2019-05-26,0.013054763408362,5929.75758823657,2479.98765134845,"saturatedSpendReversed","5_86_3"
"1074",2019-06-02,7530.35375324448,1405.35254841207,2264.20690048846,"saturatedSpendReversed","5_86_3"
"1075",2019-06-09,2164.97670405779,3238.46855397366,2556.5959320226,"saturatedSpendReversed","5_86_3"
"1076",2019-06-16,622.430802416614,767.517047291757,641.705578937674,"saturatedSpendReversed","5_86_3"
"1077",2019-06-23,8437.35885569478,5051.79154020815,1834.58810031336,"saturatedSpendReversed","5_86_3"
"1078",2019-06-30,11268.0406710122,6291.22459502933,2447.05161317865,"saturatedSpendReversed","5_86_3"
"1079",2019-07-07,3239.56169291602,1491.02022902195,2912.07995490784,"saturatedSpendReversed","5_86_3"
"1080",2019-07-14,931.373986713356,353.371794278202,2835.19206868187,"saturatedSpendReversed","5_86_3"
"1081",2019-07-21,267.77002118009,83.749115243934,2834.02320923915,"saturatedSpendReversed","5_86_3"
"1082",2019-07-28,76.9838810892758,19.8485403128124,711.339825519026,"saturatedSpendReversed","5_86_3"
"1083",2019-08-04,22.1328658131668,4.70410405413653,2273.92629620528,"saturatedSpendReversed","5_86_3"
"1084",2019-08-11,6.36319892128545,3584.20487266083,2600.44550034752,"saturatedSpendReversed","5_86_3"
"1085",2019-08-18,1.82941968986957,849.456554820617,2758.52182058723,"saturatedSpendReversed","5_86_3"
"1086",2019-08-25,0.525958160837501,201.321203492486,2776.91897696739,"saturatedSpendReversed","5_86_3"
"1087",2019-09-01,12357.7112129712,4076.61312522772,697.006663218816,"saturatedSpendReversed","5_86_3"
"1088",2019-09-08,3552.84197372923,6280.97731067897,174.948672467923,"saturatedSpendReversed","5_86_3"
"1089",2019-09-15,1021.44206744715,7310.18162263092,43.9121167894486,"saturatedSpendReversed","5_86_3"
"1090",2019-09-22,293.664594391057,1732.51304456353,2001.00194131415,"saturatedSpendReversed","5_86_3"
"1091",2019-09-29,84.4285708874288,6211.16559156156,502.251487269852,"saturatedSpendReversed","5_86_3"
"1092",2019-10-06,12469.1632141301,6550.30624520009,2388.55512330473,"saturatedSpendReversed","5_86_3"
"1093",2019-10-13,3584.88442406241,1552.42258011242,2427.73733594949,"saturatedSpendReversed","5_86_3"
"1094",2019-10-20,1030.65427191794,4208.50415148664,2429.57207132332,"saturatedSpendReversed","5_86_3"
"1095",2019-10-27,296.313103176409,997.415483902334,2624.74258990215,"saturatedSpendReversed","5_86_3"
"1096",2019-11-03,85.1900171632175,5430.67746968485,2443.39039006544,"saturatedSpendReversed","5_86_3"
"1097",2019-11-10,24.492129934425,1287.07056031531,2528.36098790643,"saturatedSpendReversed","5_86_3"
"1098",2019-11-17,7.0414873561472,305.035722794728,2468.62860796451,"saturatedSpendReversed","5_86_3"
"1099",2019-11-24,2.02442761489232,72.2934663023507,2901.85578059909,"saturatedSpendReversed","5_86_3"
"1100",2019-12-01,0.582022939281542,17.1335515136571,2885.52580093037,"saturatedSpendReversed","5_86_3"
"1101",2019-12-08,0.167331595043443,4221.43065170874,724.266976033523,"saturatedSpendReversed","5_86_3"
"1102",2019-12-15,7304.52810783357,5890.08906445497,2103.55101098441,"saturatedSpendReversed","5_86_3"
"1103",2019-12-22,2100.05183100215,1395.95110827583,2716.17130375709,"saturatedSpendReversed","5_86_3"
"1104",2019-12-29,12542.5549014131,330.840412661371,2762.79899724303,"saturatedSpendReversed","5_86_3"
"1105",2020-01-05,3605.98453415627,78.409177800745,2793.072548308,"saturatedSpendReversed","5_86_3"
"1106",2020-01-12,1036.72055356993,18.5829751387766,2695.82120962531,"saturatedSpendReversed","5_86_3"
"1107",2020-01-19,9470.81715915135,4.40416510789004,2339.00112361595,"saturatedSpendReversed","5_86_3"
"1108",2020-01-26,2722.85993325601,7022.08378713057,587.089282027604,"saturatedSpendReversed","5_86_3"
"1109",2020-02-02,14628.7022308111,1664.23385754995,2040.85940978893,"saturatedSpendReversed","5_86_3"
"1110",2020-02-09,4205.75189135819,3192.98342423934,2641.26571185702,"saturatedSpendReversed","5_86_3"
"1111",2020-02-16,14944.2736687655,5956.03707154472,2865.32769367611,"saturatedSpendReversed","5_86_3"
"1112",2020-02-23,4296.47867977008,1411.5807859561,2587.6072511127,"saturatedSpendReversed","5_86_3"
"1113",2020-03-01,1235.2376204339,4817.02464627159,2743.16942002929,"saturatedSpendReversed","5_86_3"
"1114",2020-03-08,355.130815874745,1141.63484116637,688.535524427351,"saturatedSpendReversed","5_86_3"
"1115",2020-03-15,9566.09010956399,4831.37745735643,172.822416631265,"saturatedSpendReversed","5_86_3"
"1116",2020-03-22,2750.25090649965,6326.37645739347,2379.75842657445,"saturatedSpendReversed","5_86_3"
"1117",2020-03-29,790.697135618648,5996.53122040225,2426.79936507019,"saturatedSpendReversed","5_86_3"
"1118",2020-04-05,227.325426490361,1421.17789923533,609.126640632617,"saturatedSpendReversed","5_86_3"
"1119",2020-04-12,11293.516060116,4376.31916211877,2150.66078679879,"saturatedSpendReversed","5_86_3"
"1120",2020-04-19,15091.2958672833,1037.18764142215,2542.1158574865,"saturatedSpendReversed","5_86_3"
"1121",2020-04-26,4338.74756184396,245.813471017049,638.07108022911,"saturatedSpendReversed","5_86_3"
"1122",2020-05-03,1247.38992403014,5309.73779263104,2041.91584113751,"saturatedSpendReversed","5_86_3"
"1123",2020-05-10,10955.1046031587,1258.40785685356,512.520876125514,"saturatedSpendReversed","5_86_3"
"1124",2020-05-17,3149.59257340812,298.242662074293,2194.0327399075,"saturatedSpendReversed","5_86_3"
"1125",2020-05-24,9516.36786485483,70.6835109116074,2616.71221771678,"saturatedSpendReversed","5_86_3"
"1126",2020-05-31,2735.95576114576,4307.02199208605,3101.98476664691,"saturatedSpendReversed","5_86_3"
"1127",2020-06-07,9916.27728132941,1020.76421212439,3052.79817642837,"saturatedSpendReversed","5_86_3"
"1128",2020-06-14,16549.4597183822,6236.31111827348,766.252342283522,"saturatedSpendReversed","5_86_3"
"1129",2020-06-21,16102.5596690349,7797.14573503082,2257.29933791316,"saturatedSpendReversed","5_86_3"
"1130",2020-06-28,4629.48590484753,1847.9235392023,2766.0021338162,"saturatedSpendReversed","5_86_3"
"1131",2020-07-05,1330.97719764366,437.957878790946,694.266535587867,"saturatedSpendReversed","5_86_3"
"1132",2020-07-12,382.655944322553,5599.79601727345,2160.33090043255,"saturatedSpendReversed","5_86_3"
"1133",2020-07-19,110.013583992734,7098.56165609381,2552.55305600857,"saturatedSpendReversed","5_86_3"
"1134",2020-07-26,31.6289053979111,7711.79911249423,2814.15081705815,"saturatedSpendReversed","5_86_3"
"1135",2020-08-02,9.09331030189943,1827.69638966113,2536.6918550816,"saturatedSpendReversed","5_86_3"
"1136",2020-08-09,11355.4843267118,5008.84404434969,2571.57965562548,"saturatedSpendReversed","5_86_3"
"1137",2020-08-16,3264.70174392964,7049.69603851088,645.466493561996,"saturatedSpendReversed","5_86_3"
"1138",2020-08-23,10522.0017513798,4015.15796112708,2224.30208988406,"saturatedSpendReversed","5_86_3"
"1139",2020-08-30,3025.07550352168,951.592436787117,558.299824560899,"saturatedSpendReversed","5_86_3"
"1140",2020-09-06,869.709207262484,225.527407518547,140.133255964786,"saturatedSpendReversed","5_86_3"
"1141",2020-09-13,250.041397087964,53.4499955818956,2229.68344724716,"saturatedSpendReversed","5_86_3"
"1142",2020-09-20,71.8869016627897,12.6676489529093,559.650545259037,"saturatedSpendReversed","5_86_3"
"1143",2020-09-27,20.667484228052,3973.06223280184,2221.75228686002,"saturatedSpendReversed","5_86_3"
"1144",2020-10-04,11276.0019017156,5591.67574917404,2519.01982400186,"saturatedSpendReversed","5_86_3"
"1145",2020-10-11,3241.85054674322,1325.22715255425,2783.42397582447,"saturatedSpendReversed","5_86_3"
"1146",2020-10-18,12820.9920321887,314.078835155356,2590.80941793194,"saturatedSpendReversed","5_86_3"
"1147",2020-10-25,11860.3952092542,7770.65668393182,650.293163900917,"saturatedSpendReversed","5_86_3"
"1148",2020-11-01,3409.86362266059,6767.72563409184,163.22358413913,"saturatedSpendReversed","5_86_3"
"1149",2020-11-08,980.335791514921,1603.95097527977,40.9691196189217,"saturatedSpendReversed","5_86_3"
"1150",2020-11-15,281.84654006054,380.136381141305,1779.49324902435,"saturatedSpendReversed","5_86_3"
"1151",2020-11-22,81.0308802674052,4072.05232233049,2377.06280550511,"saturatedSpendReversed","5_86_3"
"1152",2020-11-29,23.296378076879,965.076400392326,596.642764181783,"saturatedSpendReversed","5_86_3"
"1153",2020-12-06,6.69770869710271,5611.45310689298,1943.22733380963,"saturatedSpendReversed","5_86_3"
"1154",2020-12-13,1.92559125041703,1329.91438633364,2400.40006078622,"saturatedSpendReversed","5_86_3"
"1155",2020-12-20,0.553607484494896,6411.53970956107,602.50041525734,"saturatedSpendReversed","5_86_3"
"1156",2020-12-27,0.159162151792282,1519.53491116597,2070.01760422959,"saturatedSpendReversed","5_86_3"
"1157",2021-01-03,0.0457591186402812,360.129773946336,2412.52441866163,"saturatedSpendReversed","5_86_3"
"1158",2021-01-10,0.0131557466090808,85.3507564252816,2610.62362908407,"saturatedSpendReversed","5_86_3"
"1159",2021-01-17,0.00378227715011074,20.2281292727917,2886.1065309001,"saturatedSpendReversed","5_86_3"
"1160",2021-01-24,0.00108740468065684,4.79406663765164,2758.91273925593,"saturatedSpendReversed","5_86_3"
"1161",2021-01-31,0.000312628845688841,3821.97619379312,2696.69709755324,"saturatedSpendReversed","5_86_3"
"1162",2021-02-07,8.98807931355418e-05,7207.23835792897,2696.76097148586,"saturatedSpendReversed","5_86_3"
"1163",2021-02-14,11898.8400258407,7603.37549082917,2722.36700384295,"saturatedSpendReversed","5_86_3"
"1164",2021-02-21,13596.0165074292,1801.99999132651,2479.96411796458,"saturatedSpendReversed","5_86_3"
"1165",2021-02-28,3908.8547458859,4094.86399794438,2599.51099360911,"saturatedSpendReversed","5_86_3"
"1166",2021-03-07,1123.7957394422,4001.86276751282,652.477259395887,"saturatedSpendReversed","5_86_3"
"1167",2021-03-14,323.091275089631,5288.38147590054,1889.62179210837,"saturatedSpendReversed","5_86_3"
"1168",2021-03-21,92.888741588269,1253.34640978843,2647.4250698192,"saturatedSpendReversed","5_86_3"
"1169",2021-03-28,12402.7655132066,5795.73309911986,2880.78369252462,"saturatedSpendReversed","5_86_3"
"1170",2021-04-04,3565.7950850469,7421.55874449141,2596.79670682368,"saturatedSpendReversed","5_86_3"
"1171",2021-04-11,12866.886086951,1758.90942244446,2603.52597341274,"saturatedSpendReversed","5_86_3"
"1172",2021-04-18,3699.22974999841,7159.53153311934,2477.8450193266,"saturatedSpendReversed","5_86_3"
"1173",2021-04-25,1063.52855312454,1696.80897334928,2761.81909985098,"saturatedSpendReversed","5_86_3"
"1174",2021-05-02,305.764459023306,402.14372668378,2480.97659406259,"saturatedSpendReversed","5_86_3"
"1175",2021-05-09,87.9072819692004,95.3080632240559,2578.22512510971,"saturatedSpendReversed","5_86_3"
"1176",2021-05-16,25.2733435661451,4133.6180109841,647.134506402538,"saturatedSpendReversed","5_86_3"
"1177",2021-05-23,7.26608627526672,6221.78746860323,2172.62076110704,"saturatedSpendReversed","5_86_3"
"1178",2021-05-30,2.08899980413918,1474.56363005897,2186.47781103787,"saturatedSpendReversed","5_86_3"
"1179",2021-06-06,0.600587443690015,6286.21158032397,2814.0959305705,"saturatedSpendReversed","5_86_3"
"1180",2021-06-13,0.172668890060879,7902.16214453678,2513.4180785732,"saturatedSpendReversed","5_86_3"
"1181",2021-06-20,9292.05964230589,1872.81242825522,2642.84793772187,"saturatedSpendReversed","5_86_3"
"1182",2021-06-27,2671.46714716294,443.856545496486,2620.85483236819,"saturatedSpendReversed","5_86_3"
"1183",2021-07-04,768.046804809346,2865.59400128267,2505.41456292442,"saturatedSpendReversed","5_86_3"
"1184",2021-07-11,5774.00345638269,679.145778303992,2451.29905529403,"saturatedSpendReversed","5_86_3"
"1185",2021-07-18,12910.48599371,160.957549458046,2802.5560628788,"saturatedSpendReversed","5_86_3"
"1186",2021-07-25,3711.76472319163,38.1469392215569,2598.31157178258,"saturatedSpendReversed","5_86_3"
"1187",2021-08-01,1067.13235791759,3729.35082459551,2706.40620451743,"saturatedSpendReversed","5_86_3"
"1188",2021-08-08,306.800552901308,5298.42614542914,2519.00795733387,"saturatedSpendReversed","5_86_3"
"1189",2021-08-15,8609.07515895913,1255.72699646671,632.270997290802,"saturatedSpendReversed","5_86_3"
"1190",2021-08-22,15561.1391082008,297.607298162609,2253.15002031999,"saturatedSpendReversed","5_86_3"
"1191",2021-08-29,11888.1174936077,70.5329296645383,2751.62065510032,"saturatedSpendReversed","5_86_3"
"1192",2021-09-05,13951.9337794122,16.7163043304956,2655.59678443018,"saturatedSpendReversed","5_86_3"
"1193",2021-09-12,4011.18096158101,5217.44176412633,2382.17479289197,"saturatedSpendReversed","5_86_3"
"1194",2021-09-19,8817.02452645454,1236.53369809794,2997.51587301589,"saturatedSpendReversed","5_86_3"
"1195",2021-09-26,2534.89455135568,5051.03848644921,752.376484126987,"saturatedSpendReversed","5_86_3"
"1196",2021-10-03,728.782183514758,1197.09612128846,1880.52649751587,"saturatedSpendReversed","5_86_3"
"1197",2021-10-10,11753.1048777605,4899.06178074537,2990.89215087648,"saturatedSpendReversed","5_86_3"
"1198",2021-10-17,3379.01765235614,5717.23764203665,2669.90392987,"saturatedSpendReversed","5_86_3"
"1199",2021-10-24,971.467575052391,1354.98532116269,2377.79588639737,"saturatedSpendReversed","5_86_3"
"1200",2021-10-31,279.296927827562,321.131521115557,2460.13676748574,"saturatedSpendReversed","5_86_3"
"1201",2018-01-07,4990.10267791773,0,0,"decompMedia","5_86_3"
"1202",2018-01-14,3442.35130317134,2687.51921575577,1594.50027595912,"decompMedia","5_86_3"
"1203",2018-01-21,2134.96524032825,2721.68637460603,2155.43319584013,"decompMedia","5_86_3"
"1204",2018-01-28,1220.09002328161,2573.48979687077,64.7393254355905,"decompMedia","5_86_3"
"1205",2018-02-04,660.921817965602,1066.14600347998,1788.50949462624,"decompMedia","5_86_3"
"1206",2018-02-11,4338.46206882365,2501.40841654795,2125.71272251834,"decompMedia","5_86_3"
"1207",2018-02-18,2857.74572694426,1019.8911456815,2567.22175664739,"decompMedia","5_86_3"
"1208",2018-02-25,4654.07217726764,2540.78628320153,2389.82295331377,"decompMedia","5_86_3"
"1209",2018-03-04,3134.15134051743,2418.81609282823,2084.37936647686,"decompMedia","5_86_3"
"1210",2018-03-11,1905.51810371128,2728.77224721593,2398.92593343914,"decompMedia","5_86_3"
"1211",2018-03-18,1074.15518378327,2791.34526184197,77.8522986456999,"decompMedia","5_86_3"
"1212",2018-03-25,577.072105661779,1215.44435910051,1.42962841264646,"decompMedia","5_86_3"
"1213",2018-04-01,4790.08782082811,2830.44943820783,0.0258827665981505,"decompMedia","5_86_3"
"1214",2018-04-08,4993.2290623247,1243.87166143233,0.000468474342440063,"decompMedia","5_86_3"
"1215",2018-04-15,3445.28931552127,397.467121853805,1061.73960054024,"decompMedia","5_86_3"
"1216",2018-04-22,4816.69742710397,110.867157567094,1815.14139577612,"decompMedia","5_86_3"
"1217",2018-04-29,3281.45489448397,29.6488676110001,2429.08871766219,"decompMedia","5_86_3"
"1218",2018-05-06,4678.17982844227,2645.3128894717,2138.47501751381,"decompMedia","5_86_3"
"1219",2018-05-13,5002.59687729008,1113.73813826105,2111.4546094048,"decompMedia","5_86_3"
"1220",2018-05-20,4862.07191009276,2580.57480603523,2069.08164046181,"decompMedia","5_86_3"
"1221",2018-05-27,3323.16882523143,1070.77286350032,2256.8462441415,"decompMedia","5_86_3"
"1222",2018-06-03,4872.07074529622,332.262990956531,2141.81618658003,"decompMedia","5_86_3"
"1223",2018-06-10,3332.39762011155,91.7810024606089,1758.42442517588,"decompMedia","5_86_3"
"1224",2018-06-17,4548.47051511356,2344.66967225555,47.0948020912676,"decompMedia","5_86_3"
"1225",2018-06-24,3040.3022001002,924.194223554291,0.859870988241629,"decompMedia","5_86_3"
"1226",2018-07-01,1837.43490541715,279.926269183753,0.0155659342683449,"decompMedia","5_86_3"
"1227",2018-07-08,1031.61297282365,2630.66722963779,1525.7476176448,"decompMedia","5_86_3"
"1228",2018-07-15,552.888278843074,1103.90815402653,2238.87317497848,"decompMedia","5_86_3"
"1229",2018-07-22,4948.15769838873,2811.20937734198,2102.8207402594,"decompMedia","5_86_3"
"1230",2018-07-29,3403.06208736658,2565.58515700673,62.158564037341,"decompMedia","5_86_3"
"1231",2018-08-05,2105.20375724425,2813.02502234422,1364.72980656819,"decompMedia","5_86_3"
"1232",2018-08-12,1200.9341471711,3055.42950351576,33.0058214087182,"decompMedia","5_86_3"
"1233",2018-08-19,649.836040442593,1418.21475632292,2191.57177830362,"decompMedia","5_86_3"
"1234",2018-08-26,340.941243910608,2783.96114738255,66.5606766657444,"decompMedia","5_86_3"
"1235",2018-09-02,4518.67285452991,2372.82796507484,1.21970037406599,"decompMedia","5_86_3"
"1236",2018-09-09,3014.07224049991,2594.82559181435,985.700344598417,"decompMedia","5_86_3"
"1237",2018-09-16,1818.55125100481,1080.12381691536,1899.41237365754,"decompMedia","5_86_3"
"1238",2018-09-23,1019.87391768681,2220.06966638285,1876.77454955057,"decompMedia","5_86_3"
"1239",2018-09-30,546.2354181795,852.543527516755,1815.54388067674,"decompMedia","5_86_3"
"1240",2018-10-07,4532.45235048552,255.242677255955,1811.13835904076,"decompMedia","5_86_3"
"1241",2018-10-14,4683.58417157234,69.7074272305386,2624.90747864817,"decompMedia","5_86_3"
"1242",2018-10-21,4635.10501034431,18.5318507121368,2309.29012604574,"decompMedia","5_86_3"
"1243",2018-10-28,4547.02537127418,2736.07704902175,72.7866362318037,"decompMedia","5_86_3"
"1244",2018-11-04,5248.82315380627,1176.14370140598,1.33534064529561,"decompMedia","5_86_3"
"1245",2018-11-11,3690.07716145486,371.497817336047,0.024175309464637,"decompMedia","5_86_3"
"1246",2018-11-18,2326.18707345655,103.220977333804,1501.03266951959,"decompMedia","5_86_3"
"1247",2018-11-25,1344.82270670352,2538.10000683377,37.5635957379906,"decompMedia","5_86_3"
"1248",2018-12-02,733.702248608421,2689.51112742182,1561.71628741956,"decompMedia","5_86_3"
"1249",2018-12-09,386.731584434023,3029.47705736035,2299.82901797579,"decompMedia","5_86_3"
"1250",2018-12-16,199.998566554792,1397.10993153275,1781.92653085778,"decompMedia","5_86_3"
"1251",2018-12-23,4360.08035223092,2985.63119133301,2261.65512201255,"decompMedia","5_86_3"
"1252",2018-12-30,2876.29252188089,3085.79324282162,2711.22818921245,"decompMedia","5_86_3"
"1253",2019-01-06,4564.71954284275,2859.44364388458,2365.46532043065,"decompMedia","5_86_3"
"1254",2019-01-13,3054.65206212862,1265.29125174176,2505.43562249911,"decompMedia","5_86_3"
"1255",2019-01-20,1847.79242331299,405.806547663901,2499.38202131951,"decompMedia","5_86_3"
"1256",2019-01-27,1038.06286304664,113.3352104804,2112.61571165233,"decompMedia","5_86_3"
"1257",2019-02-03,556.547365661846,2093.77107435441,2226.79469392031,"decompMedia","5_86_3"
"1258",2019-02-10,290.501562178889,783.586719892249,1790.59728011475,"decompMedia","5_86_3"
"1259",2019-02-17,149.451064973118,232.019477245734,2006.05168486502,"decompMedia","5_86_3"
"1260",2019-02-24,76.3041827026782,63.1495340241923,2264.49103104215,"decompMedia","5_86_3"
"1261",2019-03-03,4426.43137927078,2563.1975721348,2454.19513376735,"decompMedia","5_86_3"
"1262",2019-03-10,4814.66551101489,2684.42615271899,2308.58603819764,"decompMedia","5_86_3"
"1263",2019-03-17,3279.59324450213,1140.31315684838,2464.08203990063,"decompMedia","5_86_3"
"1264",2019-03-24,2012.6587222216,357.999537516368,1988.83413842976,"decompMedia","5_86_3"
"1265",2019-03-31,1141.80245079544,2547.29016200028,56.8384253066257,"decompMedia","5_86_3"
"1266",2019-04-07,615.767609359893,2804.15311045837,1509.5395787446,"decompMedia","5_86_3"
"1267",2019-04-14,322.460924974715,1224.69763851109,37.8585777683838,"decompMedia","5_86_3"
"1268",2019-04-21,166.180143243612,390.053926234787,1412.14314414361,"decompMedia","5_86_3"
"1269",2019-04-28,84.9217012458812,108.678405466145,1897.27142278042,"decompMedia","5_86_3"
"1270",2019-05-05,43.2081893290207,29.0543825108731,2168.56324824548,"decompMedia","5_86_3"
"1271",2019-05-12,21.9353872103405,7.67948861279338,65.396391002474,"decompMedia","5_86_3"
"1272",2019-05-19,11.123248628274,2.02364478723419,1571.49792397733,"decompMedia","5_86_3"
"1273",2019-05-26,5.63725496267138,2811.17206199681,1976.55937283144,"decompMedia","5_86_3"
"1274",2019-06-02,4251.12604746849,1229.79229079126,1660.75178907775,"decompMedia","5_86_3"
"1275",2019-06-09,2783.38030002357,2089.31600315727,2087.5035968005,"decompMedia","5_86_3"
"1276",2019-06-16,1655.13799101379,781.218338570041,61.4225199022847,"decompMedia","5_86_3"
"1277",2019-06-23,4394.23415281161,2618.5040032418,1051.64521805031,"decompMedia","5_86_3"
"1278",2019-06-30,4759.70169606059,2881.84579834828,1928.57302101258,"decompMedia","5_86_3"
"1279",2019-07-07,3229.43994217844,1282.04461321136,2581.41134537912,"decompMedia","5_86_3"
"1280",2019-07-14,1975.48655497845,412.372348577213,2478.28181092585,"decompMedia","5_86_3"
"1281",2019-07-21,1118.23465809066,115.282717323433,2476.69607765943,"decompMedia","5_86_3"
"1282",2019-07-28,602.25273729165,30.849314889899,82.497023884426,"decompMedia","5_86_3"
"1283",2019-08-04,315.14901737487,8.15599762438486,1674.99304500615,"decompMedia","5_86_3"
"1284",2019-08-11,162.347626677532,2207.86377708105,2150.47496128303,"decompMedia","5_86_3"
"1285",2019-08-18,82.9461192882703,845.722562274049,2373.19749418196,"decompMedia","5_86_3"
"1286",2019-08-25,42.1985523721845,252.922543628964,2398.60563227918,"decompMedia","5_86_3"
"1287",2019-09-01,4876.20009790943,2360.68188454217,77.8336628178625,"decompMedia","5_86_3"
